Date,XLP,XLY,XLE,XLF,XLV,XLI,XLK,XLU
5/10/2013,41.16,56.77,80.27,15.6313,48.18,43.19,31.59,39.83
5/17/2013,41.94,57.55,82.12,16.1997,49.1,44.17,32.2,40.32
5/24/2013,41.7,56.8,81.71,16.0211,49.12,43.71,31.69,38.83
5/31/2013,40.05,56.12,80.5,16.1105,48.11,43.53,31.66,37.68
6/7/2013,40.68,56.84,81.31,16.216,48.5,43.79,31.73,37.97
6/14/2013,40.7,56.35,79.91,15.8749,48.54,43.3,31.38,38
6/21/2013,39.43,55.045,78.17,15.5217,47.285,42.3,30.51,36.54
6/28/2013,39.67,56.4,78.3,15.7897,47.61,42.64,30.585,37.63
7/5/2013,40.03,57.77,79.96,16.0942,48.22,43.3,31.18,36.9
7/12/2013,41.43,59.72,81.91,16.5246,49.88,44.45,31.93,38.64
7/19/2013,41.8,59.57,83.72,16.8331,50.57,45.41,31.445,39.39
7/26/2013,41.53,59.52,83,16.76,51.14,44.93,31.73,39.35
8/2/2013,41.75,60.72,83.39,16.8981,51.36,46.02,32.21,39.54
8/9/2013,41.57,60.08,82.59,16.5814,50.91,45.49,31.97,39.14
8/16/2013,40.29,58.09,81.23,16.2606,49.41,44.98,31.815,37.54
8/23/2013,40.21,58.52,81.76,16.2891,49.79,45.13,32.07,37.66
8/30/2013,39.51,57.68,81.57,15.7856,49.22,44.04,31.4,37.3
9/6/2013,39.77,58.65,82.88,16.0779,50.2,44.86,31.77,36.98
9/13/2013,40.72,60.21,83.95,16.3987,51.21,46.21,32.255,37.21
9/20/2013,40.98,60.96,84.04,16.5855,51.54,46.96,32.415,37.53
9/27/2013,40.23,60.86,83.55,16.2769,50.7,46.68,32.24,37.41
10/4/2013,39.81,60.98,83.74,16.2809,51.22,46.27,32.18,37.15
10/11/2013,40.57,60.79,84.29,16.4929,51.23,46.8,32.45,38.115
10/18/2013,41.49,62.04,86.94,16.9801,52.55,47.691,33.24,38.43
10/25/2013,42.02,63.31,86.6,16.9387,52.74,48.76,33.5,39.2
11/1/2013,42.51,63.56,86.08,16.743,53.115,48.97,33.66,39.06
11/8/2013,42.67,63.29,86.55,16.9387,53.16,49.38,33.9,38.95
11/15/2013,43.33,64.95,87.66,17.1579,54.32,50.01,34.3,39.365
11/22/2013,43.16,64.85,88.23,17.4503,55.25,50.35,34.16,38.66
11/29/2013,43.01,65.6,86.44,17.4421,55.26,50.4,34.69,38.03
12/6/2013,43.08,65.13,86.41,17.3691,55.22,50.34,34.82,38.44
12/13/2013,42.27,64.48,85.13,17.1579,53.81,49.77,34.2,37.51
12/20/2013,42.55,65.66,86.67,17.5436,54.91,51.26,34.96,37.83
12/27/2013,42.84,66.27,88.29,17.6939,55.38,52,35.58,37.81
1/3/2014,42.37,66.34,86.93,17.7751,55.26,51.67,35.22,37.27
1/10/2014,42.4,66.34,86.9,17.8887,56.74,51.93,35.32,38.22
1/17/2014,42.07,65.09,86.01,17.8075,57.02,51.82,35.75,38.06
1/24/2014,41.48,63.5,84.3299,17.1417,55.66,49.81,35.13,37.98
1/31/2014,40.76,62.82,83.38,17.1011,55.96,50.03,34.82,39.1
2/7/2014,40.93,64.09,84.04,17.2879,56.35,50.47,35.1,38.88
2/14/2014,41.84,65.17,86.03,17.5721,58.21,51.37,36.07,40.28
2/21/2014,41.6,65.2,86.41,17.4421,58.81,51.39,35.95,40.55
2/28/2014,42.35,66.84,87.65,17.6208,59.44,52.06,36.35,40.45
3/7/2014,42.66,67.39,88.02,18.1648,59.45,53,36.42,39.99
3/14/2014,42.58,65.85,86.38,17.702,58.44,51.35,35.63,40.89
3/21/2014,42.5,65.68,87.06,18.1892,58.18,51.65,36.31,40.51
3/28/2014,42.75,64.28,89.06,17.9537,57.71,51.73,36.07,41.01
4/4/2014,42.95,64.65,90.16,18.0024,58.01,52.54,35.92,41.46
4/11/2014,42.75,62.24,88.45,17.2797,55.71,50.9,35.2,41.69
4/18/2014,43.63,63.77,92.79,17.7507,56.89,52.75,36.03,42.3
4/25/2014,43.79,63.44,93.23,17.7426,57.39,52.51,35.75,43.11
5/2/2014,44.2,64.25,93.72,17.8563,57.75,52.82,36.39,42.5
5/9/2014,44.51,63.84,93.67,17.8075,57.82,53.01,36.33,42.26
5/16/2014,44.28,63.75,93.4,17.6573,58.15,53.09,36.68,42.14
5/23/2014,44.28,65.08,94.15,17.8969,59.01,53.55,37.34,41.76
5/30/2014,45.04,65.68,95.31,18.0999,59.79,54.05,37.82,42.74
6/6/2014,45.23,66.92,96.81,18.514,60.16,55.31,38.19,43.08
6/13/2014,44.71,65.79,98.42,18.3597,59.63,54.5,38.13,42.55
6/20/2014,45.22,66.08,100.93,18.5384,60.68,55.02,38.09,43.47
6/27/2014,44.655,66.77,100.02,18.4815,61.07,54.29,38.34,43.91
7/4/2014,45.09,68.07,100.39,18.7089,62.32,54.75,38.95,42.5
7/11/2014,45.26,67.39,98.4,18.4247,61.62,54.07,38.92,42.83
7/18/2014,45.2,67.4999,98.9899,18.6033,61.4099,54.24,39.4499,42.74
7/25/2014,44.79,66.82,99.84,18.5871,61.83,53.79,39.72,42.44
8/1/2014,43.47,65.65,95.85,18.043,60.96,51.78,38.789,41.41
8/8/2014,43.87,66.36,96.6,18.1729,60.53,52.17,38.67,41.44
8/15/2014,44.52,67.12,96.37,18.3354,61.96,52.89,39.29,41.97
8/22/2014,44.84,68.64,97.01,18.7738,62.99,54.15,40.11,42.45
8/29/2014,45.13,68.82,98.74,18.9687,63.86,54.02,40.28,43.28
9/5/2014,45.58,69.26,97.08,19.0499,64.17,54.33,40.29,43.62
9/12/2014,45.05,68.35,93.56,18.9931,63.81,53.99,40.22,42.26
9/19/2014,45.43,68.49,93.79,19.2042,64.88,54.43,40.34,42.54
9/26/2014,45.1,67.41,91.981,18.9119,64.4,53.31,39.79,41.76
10/3/2014,45.44,66.95,88.17,18.9038,64.41,52.8,39.58,42.54
10/10/2014,45.61,64.55,83.55,18.3354,62.97,50.32,38.05,42.93
10/17/2014,44.63,63.94,82.7,18.1242,61.17,51.48,37.65,43
10/24/2014,45.91,66.35,85.6,18.7576,65.21,53.71,39.25,44.53
10/31/2014,46.71,68.1,87.42,19.3585,67.27,55.21,40.54,45.47
11/7/2014,47.74,68.0067,87.79,19.6102,67.03,56.11,40.84,46.25
11/14/2014,47.76,69.28,86.21,19.5371,67.25,56.31,41.61,44.94
11/21/2014,48.45,70.09,88.5,19.6589,68.32,57.18,41.67,45.7
11/28/2014,49.3,71.81,79.82,19.8132,69.61,56.91,42.49,46
12/5/2014,48.85,71.53,80.28,20.1543,70.79,57.26,42.12,45.87
12/12/2014,47.91,70,74.02,19.6021,68.78,54.82,40.615,45.91
12/19/2014,48.62,70.87,80.57,20.0406,70.41,56.59,41.57,46.86
12/26/2014,49.46,72.23,80.11,20.2598,69.13,57.4,42.32,48.55
1/2/2015,48.35,71.63,79.53,20.0812,68.63,56.51,41.27,47.44
1/9/2015,49.11,70.89,76.36,19.5859,70.21,55.42,41.25,47.38
1/16/2015,49.27,69.67,75.23,19.0743,70.37,54.73,40.38,48.62
1/23/2015,49.65,70.93,76.66,19.3017,70.94,55.985,41.45,49.14
1/30/2015,48.02,69.99,75.55,18.6845,69.27,54.57,39.9,48.32
2/6/2015,49.07,72.94,79.82,19.6021,69.78,56.2,41.1,46.56
2/13/2015,49.5,74.89,82.04,19.8376,70.72,57.17,42.65,45.17
2/20/2015,49.6,75.44,80.54,19.8457,72.18,58.16,43.08,45.69
2/27/2015,50.01,75.97,79.02,19.7726,72.24,57.49,43.09,45.23
3/6/2015,48.76,75.41,76.78,19.6752,71.41,56.46,42.39,43.39
3/13/2015,48.28,75.16,74.63,19.7483,71.81,56.08,41.49,43.48
3/20/2015,48.94,76.77,76.91,20.0649,74.9,57.12,42.54,44.98
3/27/2015,48.71,74.91,76.4,19.4316,73.04,55.55,41.37,43.88
4/3/2015,49.13,75.69,77.72,19.6589,71.99,55.43,41.37,44.55
4/10/2015,49.6,76.67,80.14,19.6833,74.06,56.97,42.08,44.66
4/17/2015,49.06,75.23,81.91,19.594,73.29,55.8,41.47,44.1
4/24/2015,49.19,77.63,81.98,19.7158,74.39,56.32,43.13,45.15
5/1/2015,48.81,76.35,82.87,19.7645,72.68,56.33,43.1,44.47
5/8/2015,49.17,76.6,81.76,20.1056,73.45,56.58,43.03,44.03
5/15/2015,49.75,76.59,80.67,20.0568,74.26,57.11,43.31,44.32
5/22/2015,49.25,76.94,80.2,20.1868,74.98,56.9,43.6,44.57
5/29/2015,48.79,76.3,78.39,19.9756,74.94,55.81,43.37,44.5
6/5/2015,47.59,76.52,77.67,20.1299,74.34,55.86,42.95,42.72
6/12/2015,48.06,76.59,76.95,20.3329,74.44,55.98,42.67,42.54
6/19/2015,48.66,77.45,75.91,20.0893,75.71,55.72,42.54,42.79
6/26/2015,48.43,77.9,76.08,20.2111,75.99,55.07,42.26,41.79
7/3/2015,48.17,77.2,74.53,20.0081,74.84,54.23,41.74,42.23
7/10/2015,49.18,77.67,73.49,20.0081,75.28,54.17,41.44,42.97
7/17/2015,50.07,79.15,72.44,20.6171,76.97,54.92,43.44,43.35
7/24/2015,49.68,78.85,69.51,20.3979,74.85,52.9,42.36,42.33
7/31/2015,50.31,80.22,69.38,20.471,76.59,54.22,42.58,43.99
8/7/2015,50.16,78.28,67.03,20.4628,75.32,53.69,42.12,44.39
8/14/2015,50.16,78.36,69.34,20.5034,75.38,54.38,42.42,45.57
8/21/2015,47.71,74.36,63.5,19.1961,71.7,51.46,39.56,45.05
8/28/2015,47.64,75.56,65.75,19.188,71.8,51.75,40.6,43.15
9/4/2015,46.52,73.85,63.79,18.3922,68.68,50.36,39.3,40.96
9/11/2015,47.1,75.52,63.37,18.7738,70.63,51.51,40.46,41.55
9/18/2015,47.19,75.46,63.1,18.4003,70.91,50.86,40.06,42.23
9/25/2015,47.48,74.7,62.37,18.5221,66.88,49.81,39.81,42.73
10/2/2015,47.84,75.88,63.85,18.4328,68.29,50.41,40.08,43.35
10/9/2015,49.46,77.72,68.94,18.8713,68.44,53.38,41.48,43.79
10/16/2015,49.63,78.29,69.23,19.123,69.76,52.55,41.97,44.78
10/23/2015,50.74,79.63,68.26,19.6021,69.33,54.66,43.83,44.59
10/30/2015,49.88,80.97,68.03,19.5534,71.34,54.27,43.65,43.75
11/6/2015,49.18,81.42,69.8,20.0812,71.75,54.86,44.34,42.25
11/13/2015,47.83,77.73,65.98,19.4235,69.57,53.52,42.37,42.54
11/20/2015,49.08,81.23,66.9,20.0325,71.52,55.37,44.2,43.39
11/27/2015,49.96,81.47,67.77,19.9594,72.09,55.095,43.91,42.75
12/4/2015,50.44,81.22,64.7,20.1218,71.78,54.56,44.57,42.47
12/11/2015,49.48,78.06,60.46,19.0418,70.3,52.61,42.8,41.79
12/18/2015,49.34,77.33,58.79,18.92,70.49,51.74,42.17,42.51
12/25/2015,50.87,78.48,61.57,19.4965,72.45,53.46,43.25,43.47
1/1/2016,50.49,78.1608,60.32,19.3504,72.03,53.01,42.83,43.28
1/8/2016,49.02,73.61,56.05,17.9456,68.02,49.72,40.09,43.11
1/15/2016,48.3,71.5,54.35,17.3934,66.87,48.647,39.34,43.41
1/22/2016,49.29,73.31,55.74,17.2797,67.85,48.64,40.38,43.8
1/29/2016,50.76,74.11,58.21,17.637,66.47,49.99,41.24,45.42
2/5/2016,49.63,70.16,55.94,17.0118,64.4,50.04,39.5,46.57
2/12/2016,50.07,69.79,55.28,16.6382,64.37,49.67,39.27,45.56
2/19/2016,50.84,72.74,56.81,17.0361,65.93,51.32,40.66,46.2
2/26/2016,51.09,74.83,57.23,17.3122,67.3,52.45,41.26,46.17
3/4/2016,52.04,76.72,60.96,18.0917,67.41,53.78,42.42,47.11
3/11/2016,52.45,77.3,62.36,18.2623,68.59,54.04,42.87,48.15
3/18/2016,52.65,78.09,63.49,18.4572,66.84,55.63,43.59,48.63
3/25/2016,52.32,77.55,61.84,18.1161,67.39,55.12,43.62,48.91
4/1/2016,53.62,79.43,61.06,18.4328,68.55,55.73,44.7,49.81
4/8/2016,53.41,77.87,62.37,17.905,69.35,54.71,43.89,48.85
4/15/2016,53.035,79.49,63.5392,18.5952,70.02,56.05,44.34,48.89
4/22/2016,51.96,79.46,67.04,19.123,71.87,56.41,43.44,47.3492
4/29/2016,52.3,79.2,67.5,18.9281,69.7908,56.16,42.13,48.42
5/6/2016,53.24,79.28,65.27,18.782,69.18,55.64,42.25,48.83
5/13/2016,53.24,78.11,64.99,18.579,69.14,55.05,42.21,49.39
5/20/2016,52.16,77.7,66.16,18.8469,69.69,55.03,42.73,48.29
5/27/2016,53,79.32,67.13,19.3341,71.18,55.93,44.1,48.83
6/3/2016,53.56,79.11,66.54,19.0905,72.29,55.99,43.94,50.08
6/10/2016,54.13,78.49,67.37,18.8063,71.78,56.47,43.96,50.57
6/17/2016,53.47,77.93,66.89,18.3597,70.06,55.73,43.05,50.55
6/24/2016,53.1,76.15,66.78,17.9293,69.29,54.38,42.28,50.61
7/1/2016,54.89,78.87,68.6,18.4653,72.16,56.19,43.47,52.48
7/8/2016,55.69,80.62,67.71,18.6114,73.69,57.23,44.13,52.54
7/15/2016,55.7,80.98,69.23,19.0986,74.08,58.69,45.01,52
7/22/2016,55.5,81.6,68.32,19.2286,74.99,58.29,45.83,52.76
7/29/2016,54.7,81.62,67.38,19.2042,75.2,58.04,46.45,52.12
8/5/2016,54.59,81.57,67.53,19.5047,75.25,58.31,47.05,50.73
8/12/2016,55.09,82,68.7,19.3747,74.78,58.56,47.11,50.9
8/19/2016,54.92,81.5,70.41,19.4965,74.36,59.02,47.02,50.27
8/26/2016,54.31,80.94,69.38,19.5777,73.07,58.66,47.05,49.15
9/2/2016,54.82,80.88,69.08,19.9513,72.65,58.93,47.35,49.63
9/9/2016,52.69,78.43,69.7,19.5209,71.51,57.12,46.16,48.46
9/16/2016,52.79,78.51,67.45,19.1799,72.11,56.61,47.21,49.26
9/23/2016,53.34,79.67,67.64,19.38,73.11,57.72,47.49,50.94
9/30/2016,53.21,80.04,70.61,19.3,72.11,58.38,47.78,48.99
10/7/2016,52.33,79.74,70.61,19.62,71.87,57.56,47.62,47.12
10/14/2016,52.37,78.89,69.8,19.42,69.62,57.23,47.37,47.75
10/21/2016,52.23,79.59,70.19,19.65,69.71,56.99,47.53,48
10/28/2016,52.67,78.04,69.37,19.77,67.78,57.1,47.44,48.46
11/4/2016,51.61,76.73,67.77,19.49,66.48,56.47,46.18,47.95
11/11/2016,50.54,79.72,69.46,21.67,70.49,61.05,46.73,46.03
11/18/2016,50.5,81.2,71.13,22.16,69.7,61.3,47.36,46.29
11/25/2016,51.22,82.98,72.72,22.41,69.48,62.71,48,47.16
12/2/2016,50.57,81.44,74.83,22.65,68.41,62.81,46.69,46.8
12/9/2016,52.04,84.31,76.6,23.75,68.85,63.98,48.65,47.96
12/16/2016,52.05,82.69,76.51,23.36,69.58,62.58,48.59,48.41
12/23/2016,52.06,82.45,76.35,23.58,69.46,62.99,48.97,48.61
12/30/2016,51.71,81.4,75.32,23.25,68.94,62.22,48.36,48.57
1/6/2017,52.12,83.32,75.89,23.54,70.95,63.14,49.4,48.83
1/13/2017,51.52,83.96,74.38,23.51,70.92,63.22,49.66,48.51
1/20/2017,52.58,83.93,74.54,23.15,69.84,63.44,49.8,48.64
1/27/2017,52.38,85.06,74.23,23.65,69.75,64.49,50.74,48.39
2/3/2017,53,84.49,73.4,23.72,71.42,63.62,50.69,48.9
2/10/2017,53.62,85.73,73.28,23.78,71.86,64.73,51.32,49.29
2/17/2017,54.46,86.61,71.97,24.47,73.66,65.89,52.19,49.57
2/24/2017,55.28,86.92,70.99,24.42,74.78,65.89,52.63,51.59
3/3/2017,55.14,87,71.99,24.97,75.8,66.32,52.86,51.52
3/10/2017,55.05,86.85,70.01,24.79,75.98,65.84,53.11,50.96
3/17/2017,54.98,87.36,69.8,24.45,75.16,65.68,53.34,51.23
3/24/2017,54.7,86.56,68.56,23.54,74.29,64.53,52.84,51.89
3/31/2017,54.58,87.95,69.9,23.73,74.36,65.06,53.31,51.31
4/7/2017,54.7,87.26,70.36,23.52,74.41,65.13,53.06,51.4
4/14/2017,54.84,86.55,69.31,22.9,73.98,64.02,52.37,51.68
4/21/2017,55,88.25,67.79,23.16,73.68,65.41,53.17,51.73
4/28/2017,55.18,90.06,67.84,23.53,75.5,66.34,54.38,51.7
5/5/2017,55.22,90.17,67.31,23.84,75.97,66.92,54.97,51.73
5/12/2017,54.96,89.88,67.75,23.56,75.28,66.3,55.56,51.73
5/19/2017,55.35,89.25,68.08,23.35,75.03,66.16,55.24,52.08
5/26/2017,56.5,90.74,66.61,23.61,75.89,67.41,56.38,53.4
6/2/2017,57.27,92.24,65.09,23.45,77.42,68.21,57.19,54.28
6/9/2017,56.67,90.37,66.42,24.29,77.52,67.91,56.02,53.67
6/16/2017,55.95,90.15,66.3,24.29,77.69,68.68,55.25,54.11
6/23/2017,55.49,89.52,64.38,23.89,80.47,68.01,56.3,53.21
6/30/2017,54.94,89.63,64.92,24.67,79.24,68.11,54.72,51.96
7/7/2017,54.51,89.2,64.01,25.05,79.22,68.66,55.01,51.49
7/14/2017,54.72,90.19,65.4,24.92,80.13,69.43,56.86,51.92
7/21/2017,55.08,91.13,65.11,24.8,80.99,68.78,57.47,53.29
7/28/2017,55.34,91.39,66.47,24.91,79.96,68.4,57.44,53.04
8/4/2017,55.02,91.03,65.64,25.39,79.48,68.88,57.61,53.78
8/11/2017,55.12,89.86,63.94,24.73,78.6,67.86,57.1,53.74
8/18/2017,55.2,88.25,62.32,24.62,78,67.15,57.07,54.5
8/25/2017,54.67,88.63,63,24.81,78.95,67.5,57.7,55.14
9/1/2017,54.97,90.07,63.58,24.77,81.23,68.52,58.78,54.8
9/8/2017,55.09,89.17,64.4,24.1,82.54,68.27,58.03,55.36
9/15/2017,55.22,89.63,65.84,24.77,82.59,69.39,58.74,54.75
9/22/2017,53.92,89.54,67.2,25.43,81.58,70.75,58.52,53.23
9/29/2017,53.98,90.08,68.48,25.86,81.73,71,59.1,53.05
10/6/2017,53.81,91.72,68.07,26.35,82.89,71.94,59.95,53.43
10/13/2017,54.57,91.22,68.14,26.13,82.42,72.06,60.5,54.15
10/20/2017,53.9,91.36,67.77,26.64,83.88,72.96,61.1,54.86
10/27/2017,53.1,92.4,67.34,26.78,82.14,72.32,62.54,55.05
11/3/2017,53.14,91.7,68.68,26.78,81.61,71.83,63.49,55.21
11/10/2017,54.28,92.37,69.66,26.08,81.2,71.06,63.5,55.51
11/17/2017,54.76,93.54,67.43,26.16,81.24,70.5,63.35,55.81
11/24/2017,54.77,94.63,67.88,26.22,81.77,71.41,64.5,55.88
12/1/2017,56.19,96.61,69.68,27.58,83.3,73.59,63.51,56.41
12/8/2017,56.59,97.25,69.28,28.01,83.01,74.69,63.6,55.87
12/15/2017,56.88,97.97,68.72,27.81,83.71,74.52,64.56,55.02
12/22/2017,56.87,98.98,71.97,28.05,82.91,75.4,64.54,52.45
12/29/2017,56.89,98.69,72.26,27.91,82.68,75.67,63.95,52.68
1/5/2018,56.93,101.78,74.97,28.41,85.25,77.62,66.3,51.33
1/12/2018,56.65,105.03,77.42,29.23,86.82,80.17,66.81,50.26
1/19/2018,58.03,105.6,76.38,29.54,88.44,79.69,67.8,49.99
1/26/2018,58.71,109,77.51,30.17,91.54,80.66,69.19,51.04
2/2/2018,56.47,105.59,72.46,29.36,86.89,77.99,66.48,49.88
2/9/2018,53.71,100.83,66.67,27.68,82.1,73.81,63.53,48.56
2/16/2018,55.6,104.79,68.12,28.98,85.41,77.29,67.18,50.12
2/23/2018,54.35,105.91,68.8,29.12,85.33,77.68,68.29,50.35
3/2/2018,53.74,103.05,66.95,28.44,83.64,75.13,67.68,48.94
3/9/2018,54.6,106.24,68.45,29.7,86.51,78.45,70.51,49.4
3/16/2018,53.25,105.18,67.31,28.87,85.39,76.58,69.61,50.25
3/23/2018,50.86,100.18,66.77,26.82,79.67,72.74,64.28,49.06
3/30/2018,52.63,101.29,67.41,27.57,81.4,74.29,65.42,50.53
4/6/2018,52.42,100.68,67.35,27.17,79.88,72.77,64.05,50.42
4/13/2018,52.59,101.22,71.41,27.46,81.87,73.99,66.32,49.79
4/20/2018,50.49,102.98,73.3,27.88,82.09,75.6,66.21,50.3
4/27/2018,50.77,104.11,73.82,27.7,83.54,73.19,65.89,51.71
5/4/2018,49.69,104.02,73.85,27.27,81,72.26,67.62,51.51
5/11/2018,49.54,104.89,76.73,28.26,83.03,74.71,69.88,50.38
5/18/2018,49.54,104.87,78.11,27.95,83.2,75.33,68.87,48.99
5/25/2018,49.88,106.13,74.58,27.85,82.94,75.69,69.75,50.5
6/1/2018,49.66,106.54,76.38,27.48,83.36,75.26,71.09,50.21
6/8/2018,50.83,109.92,76.9,28.08,85.04,76.44,71.68,48.69
6/15/2018,51.54,112.11,74.17,27.47,85.46,75.12,71.72,49.54
6/22/2018,51.63,111.32,75.15,27.07,84.93,72.61,70.8,50.75
6/29/2018,51.53,109.3,75.94,26.59,83.46,71.63,69.47,51.96
7/6/2018,52.22,110.3,75.67,26.67,86.01,72.16,71.06,53.17
7/13/2018,52.74,112.59,76.26,26.98,87.4,73.75,72.54,52.54
7/20/2018,52.86,112.15,74.89,27.56,86.76,74.44,72.55,52.29
7/27/2018,53.38,111.64,76.63,28.13,87.96,76.01,71.85,52.64
8/3/2018,54.29,111.86,75.24,28.12,89.81,75.85,72.72,53.3
8/10/2018,53.24,112.72,75.29,27.97,89.63,75.07,73.03,52.99
8/17/2018,55.02,112.51,72.61,28.17,91.09,76.28,73.15,54.52
8/24/2018,54.06,114.89,74.54,28.24,91.89,76.72,74.28,53.73
8/31/2018,53.78,116.95,74.44,28.33,92.78,77.1,75.6,53.47
9/7/2018,54.37,115.58,72.8,28.33,92.55,77.59,73.58,54.1
9/14/2018,54.76,116.92,74.26,28.23,93.53,79.07,74.94,54.3
9/21/2018,55.02,116.92,75.1,28.74,94.27,80,74.61,53.06
9/28/2018,53.93,117.22,75.74,27.58,95.15,78.4,75.33,52.65
10/5/2018,53.44,112.24,77.16,28,94.29,78.93,73.62,53.63
10/12/2018,52.38,108.48,73,26.43,91.07,73.9,70.83,52.95
10/19/2018,54.69,106.34,71.53,26.67,91.51,73.18,70.01,54.57
10/26/2018,53.83,103.41,66.48,25.26,87.42,69.1,68.09,53.37
11/2/2018,55.11,107.97,67.56,26.38,89.26,70.99,68.74,53.15
11/9/2018,56.82,110.02,68.5,27.12,92.95,72.42,69.84,54.87
11/16/2018,56.06,106.37,67.18,26.79,92.04,71.99,68.21,54.88
11/23/2018,54.79,102.02,63.91,26,89.64,69.73,64.08,54.11
11/30/2018,56.26,107.99,66.11,26.97,95.87,72.54,67.94,55.59
12/7/2018,54.72,103.37,64.07,25.11,90.56,68.03,64.6,56.46
12/14/2018,54.5,102.33,62.09,24.24,88.96,67.05,64.57,56.82
12/21/2018,50.18,93.76,56.11,22.79,82.68,62.25,59.2,53.81
12/28/2018,50.57,97.96,57.05,23.59,85.25,63.77,61.4,52.83
